Disaron_lien_origine,Nom_Disaron,Titre Disaron,Paru le,Annee_1re publication,Publication-Tableau-Carte,Collection Libellé Agreste,Sous-Collection Libellé Agreste,Sous-collection (nom court),Thèmes_CORRIGÉS,Thème CORRIGÉ-1,Thème CORRIGÉ-2,NB-THEM,Pondération,Descripteurs
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr2424/detail/,IraCpr2424,"Coûts de production. Prix des intrants en janvier 2024 : - 0,3 % sur un mois, - 8,6 % sur un an",2024_03,2024,p,Conjoncture – Infos Rapides,Infos Rap - Coûts de production,Coûts de production,PRIX,PRIX,,1,644,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLeg2431/detail/,IraLeg2431,Poireau. Une production de poireaux élevée sur la campagne 2023-2024,2024_03,2024,p,Conjoncture – Infos Rapides,Infos Rap - Légumes,Légumes,LEGUME,LEGUME,,1,612,PRIX| POIREAU| CONJONCTURE| RÉCOLTE| COMMERCE EXTÉRIEUR| PRODUCTION VÉGÉTALE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCex2425/detail/,IraCex2425,"Commerce extérieur agroalimentaire. En janvier 2024, hausse de l’excédent agroalimentaire sous l’effet de la baisse des importations",2024_03,2024,p,Conjoncture – Infos Rapides,Infos Rap - Commerce extérieur,Commerce extérieur,COMEXT,COMEXT,,1,590,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLai2426/detail/,IraLai2426,Lait. La collecte de lait de vache reste en retrait,2024_03,2024,p,Conjoncture – Infos Rapides,Infos Rap - Lait,Lait,LAIT,LAIT,,1,527,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri2433/detail/,IraPri2433,"Prix agricoles et alimentaires. En février 2024, les prix à la production des produits agricoles reculent de 10,1 % sur un an",2024_03,2024,p,Conjoncture – Infos Rapides,Infos Rap - Prix,Prix,PRIX,PRIX,,1,427,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraFru2427/detail/,IraFru2427,"Stocks Pommes-Poires. Fin février 2024, des stocks de pommes et de poires en hausse sur un an",2024_03,2024,p,Conjoncture – Infos Rapides,Infos Rap - Fruits,Fruits,FRUIT,FRUIT,,1,398,STOCK| POMME| POIRE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAbo2429/detail/,IraAbo2429,"Porcins .En février, les abattages de porcins restent bas",2024_03,2024,p,Conjoncture – Infos Rapides,Infos Rap - Animaux,Animaux,PORC,PORC,,1,377,PORCIN
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLeg2432/detail/,IraLeg2432,Chou-fleur. Chute des prix du chou-fleur en février après les niveaux records de l’automne,2024_03,2024,p,Conjoncture – Infos Rapides,Infos Rap - Légumes,Légumes,LEGUME,LEGUME,,1,330,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAbo2428/detail/,IraAbo2428,"Bovins. En février, les abattages de gros bovins retrouvent presque leur niveau de 2023",2024_03,2024,p,Conjoncture – Infos Rapides,Infos Rap - Animaux,Animaux,BOVIN,BOVIN,,1,326,BOVIN
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAbo2430/detail/,IraAbo2430,"Ovins. En février 2024, des abattages d’agneaux en léger recul",2024_03,2024,p,Conjoncture – Infos Rapides,Infos Rap - Animaux,Animaux,CAPOV,CAPOV,,1,178,OVIN
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraGcu2438/detail/,IraGcu2438,Grandes cultures. Recul des céréales à paille en 2024 malgré le rebond des semis de printemps,2024_04,2024,p,Conjoncture – Infos Rapides,Infos Rap - Grandes cultures,Grandes cultures,GC,GC,,1,2179,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraPra2442/detail/,IraPra2442,"Prairies. En avril 2024, la pousse d’herbe est en avance par rapport à la normale",2024_04,2024,p,Conjoncture – Infos Rapides,Infos Rap - Prairies,Prairies,FOURRAGE,FOURRAGE,,1,620,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri2444/detail/,IraPri2444,"Prix agricoles et alimentaires. En mars 2024, les prix à la production des produits agricoles baissent de 8,6 % sur un an",2024_04,2024,p,Conjoncture – Infos Rapides,Infos Rap - Prix,Prix,PRIX,PRIX,,1,573,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr2435/detail/,IraCpr2435,"Prix des intrants en février 2024 : + 0,8 % sur un mois, - 8,2 % sur un an",2024_04,2024,p,Conjoncture – Infos Rapides,Infos Rap - Coûts de production,Coûts de production,PRIX,PRIX,,1,548,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCex2437/detail/,IraCex2437,"Commerce extérieur agroalimentaire. En février 2024, le dynamisme des exportations tire l’excédent agroalimentaire à la hausse",2024_04,2024,p,Conjoncture – Infos Rapides,Infos Rap - Commerce extérieur,Commerce extérieur,COMEXT,COMEXT,,1,538,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLai2436/detail/,IraLai2436,Lait. La collecte de lait de vache à la hausse,2024_04,2024,p,Conjoncture – Infos Rapides,Infos Rap - Lait,Lait,LAIT,LAIT,,1,503,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAbo2440/detail/,IraAbo2440,"Porcins. En mars, les abattages de porcins reculent sur un an",2024_04,2024,p,Conjoncture – Infos Rapides,Infos Rap - Animaux,Animaux,PORC,PORC,,1,393,PORCIN
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLeg2443/detail/,IraLeg2443,Laitue. Une récolte en légère augmentation sur un an,2024_04,2024,p,Conjoncture – Infos Rapides,Infos Rap - Légumes,Légumes,LEGUME,LEGUME,,1,358,LAITUE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAvi2434/detail/,IraAvi2434,"Aviculture. En février, la reprise des abattages de volailles se confirme",2024_04,2024,p,Conjoncture – Infos Rapides,Infos Rap - Aviculture,Aviculture,VOLAIL,VOLAIL,,1,340,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAbo2441/detail/,IraAbo2441,"Ovins. En mars 2024, hausse des abattages d’agneaux",2024_04,2024,p,Conjoncture – Infos Rapides,Infos Rap - Animaux,Animaux,CAPOV,CAPOV,,1,319,OVIN
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAbo2439/detail/,IraAbo2439,"Bovins. En mars, les abattages de bovins en repli",2024_04,2024,p,Conjoncture – Infos Rapides,Infos Rap - Animaux,Animaux,BOVIN,BOVIN,,1,213,BOVIN
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraGcu2451/detail/,IraGcu2451,"Grandes cultures.Des assolements en faveur des cultures de printemps, à l’exception du soja",2024_05,2024,p,Conjoncture – Infos Rapides,Infos Rap - Grandes cultures,Grandes cultures,GC,GC,,1,2592,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLai2450/detail/,IraLai2450,Lait. La collecte de lait de vache progresse sur un an,2024_05,2024,p,Conjoncture – Infos Rapides,Infos Rap - Lait,Lait,LAIT,LAIT,,1,1050,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraFru2452/detail/,IraFru2452,"Cerise. En 2024, hausse de 12% prévue pour la production de cerises",2024_05,2024,p,Conjoncture – Infos Rapides,Infos Rap - Fruits,Fruits,FRUIT,FRUIT,,1,780,CERISE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraFru2446/detail/,IraFru2446,Abricot. La production d’abricots de 2024 en forte baisse sur un an,2024_05,2024,p,Conjoncture – Infos Rapides,Infos Rap - Fruits,Fruits,FRUIT,FRUIT,,1,737,ABRICOT
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCex2449/detail/,IraCex2449,"Commerce extérieur agroalimentaire. En mars 2024, hausse de l’excédent agroalimentaire en raison du recul des importations",2024_05,2024,p,Conjoncture – Infos Rapides,Infos Rap - Commerce extérieur,Commerce extérieur,COMEXT,COMEXT,,1,546,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr2447/detail/,IraCpr2447,"Coûts de production. Prix des intrants en mars 2024 : - 0,5 % sur un mois, - 7,4 % sur un an",2024_05,2024,p,Conjoncture – Infos Rapides,Infos Rap - Coûts de production,Coûts de production,PRIX,PRIX,,1,541,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAla2453/detail/,IraAla2453,"Alimentation animale. Au 1er trimestre 2024, hausse de la production et forte baisse du prix des aliments pour animaux sur un an",2024_05,2024,p,Conjoncture – Infos Rapides,Infos Rap - Alimentation animale,Alimentation animale,PRAELEV,PRAELEV,,1,538,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraFru2448/detail/,IraFru2448,Pêche. Hausse de la production de pêches en 2024,2024_05,2024,p,Conjoncture – Infos Rapides,Infos Rap - Fruits,Fruits,FRUIT,FRUIT,,1,501,PÊCHE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLeg2461/detail/,IraLeg2461,"Tomate. Une production en hausse de 6 % sur un an, mais en retard sur le début de campagne",2024_05,2024,p,Conjoncture – Infos Rapides,Infos Rap - Légumes,Légumes,LEGUME,LEGUME,,1,459,PRIX| CONJONCTURE| TOMATE| RÉCOLTE| COMMERCE EXTÉRIEUR| PRODUCTION VÉGÉTALE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLeg2458/detail/,IraLeg2458,Carotte. Légère amélioration des cours de la carotte depuis septembre,2024_05,2024,p,Conjoncture – Infos Rapides,Infos Rap - Légumes,Légumes,LEGUME,LEGUME,,1,444,PRIX| CONJONCTURE| CAROTTE| RÉCOLTE| COMMERCE EXTÉRIEUR| PRODUCTION VÉGÉTALE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraFru2460/detail/,IraFru2460,"Fraise. Une récolte stable sur un an, mais un début de campagne tardif",2024_05,2024,p,Conjoncture – Infos Rapides,Infos Rap - Légumes,Légumes,FRUIT,FRUIT,,1,395,FRAISE| PRIX| CONJONCTURE| RÉCOLTE| COMMERCE EXTÉRIEUR| PRODUCTION VÉGÉTALE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAvi2445/detail/,IraAvi2445,"Aviculture. En mars, deux fois plus de canards abattus que l’an dernier",2024_05,2024,p,Conjoncture – Infos Rapides,Infos Rap - Aviculture,Aviculture,VOLAIL,VOLAIL,,1,381,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri2462/detail/,IraPri2462,"Prix agricoles et alimentaires. En avril 2024, les prix à la production des produits agricoles baissent de 6,4 % sur un an",2024_05,2024,p,Conjoncture – Infos Rapides,Infos Rap - Prix,Prix,PRIX,PRIX,,1,342,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAbo2457/detail/,IraAbo2457,"Ovins. En avril 2024, net recul des abattages d’agneaux",2024_05,2024,p,Conjoncture – Infos Rapides,Infos Rap - Animaux,Animaux,CAPOV,CAPOV,,1,331,OVIN
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLeg2459/detail/,IraLeg2459,Chou-fleur. Une offre globalement réduite et un calendrier de récolte atypique,2024_05,2024,p,Conjoncture – Infos Rapides,Infos Rap - Légumes,Légumes,LEGUME,LEGUME,,1,327,CHOU-FLEUR| PRIX| CONJONCTURE| RÉCOLTE| COMMERCE EXTÉRIEUR| PRODUCTION VÉGÉTALE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraFru2454/detail/,IraFru2454,"Stocks Pommes-Poires. Fin avril 2024, des stocks de pommes en hausse sur un an",2024_05,2024,p,Conjoncture – Infos Rapides,Infos Rap - Fruits,Fruits,FRUIT,FRUIT,,1,310,STOCK| POMME| POIRE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAbo2456/detail/,IraAbo2456,"Porcins. En avril, les abattages de porcins sont au même niveau bas que l’an dernier",2024_05,2024,p,Conjoncture – Infos Rapides,Infos Rap - Animaux,Animaux,PORC,PORC,,1,275,PORCIN
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAbo2455/detail/,IraAbo2455,"Bovins. En avril, la baisse des abattages de bovins se poursuit",2024_05,2024,p,Conjoncture – Infos Rapides,Infos Rap - Animaux,Animaux,BOVIN,BOVIN,,1,154,BOVIN
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraGcu2465/detail/,IraGcu2465,"Grandes cultures. Des productions attendues en baisse, davantage en orge d’hiver qu’en colza",2024_06,2024,p,Conjoncture – Infos Rapides,Infos Rap - Grandes cultures,Grandes cultures,GC,GC,,1,2791,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraFru2469/detail/,IraFru2469,"Cerise. En 2024, une production de cerises en hausse de 10 %",2024_06,2024,p,Conjoncture – Infos Rapides,Infos Rap - Fruits,Fruits,FRUIT,FRUIT,,1,694,CERISE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCex2470/detail/,IraCex2470,"Commerce extérieur agroalimentaire. En avril 2024, la hausse des importations de produits transformés pénalise l’excédent agroalimentaire",2024_06,2024,p,Conjoncture – Infos Rapides,Infos Rap - Commerce extérieur,Commerce extérieur,COMEXT,COMEXT,,1,637,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraPra2472/detail/,IraPra2472,"Prairies. En juin 2024, la pousse d’herbe reste nettement excédentaire",2024_06,2024,p,Conjoncture – Infos Rapides,Infos Rap - Prairies,Prairies,FOURRAGE,FOURRAGE,,1,585,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLeg2477/detail/,IraLeg2477,Courgette. Une production nationale à nouveau en baisse,2024_06,2024,p,Conjoncture – Infos Rapides,Infos Rap - Légumes,Légumes,LEGUME,LEGUME,,1,527,COURGETTE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraPra2464/detail/,IraPra2464,"Prairies. En mai 2024, la pousse d’herbe conserve son avance par rapport à la normale",2024_06,2024,p,Conjoncture – Infos Rapides,Infos Rap - Prairies,Prairies,FOURRAGE,FOURRAGE,,1,509,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr2467/detail/,IraCpr2467,"Coûts de production. Prix des intrants en avril 2024 : - 0,4 % sur un mois, - 6,0 % sur un an",2024_06,2024,p,Conjoncture – Infos Rapides,Infos Rap - Coûts de production,Coûts de production,PRIX,PRIX,,1,447,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAbo2474/detail/,IraAbo2474,"Porcins. En mai, des abattages de porcins en légère hausse sur un an",2024_06,2024,p,Conjoncture – Infos Rapides,Infos Rap - Animaux,Animaux,PORC,PORC,,1,440,PORCIN
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLai2471/detail/,IraLai2471,Lait. La collecte de lait de vache est stable sur un an,2024_06,2024,p,Conjoncture – Infos Rapides,Infos Rap - Lait,Lait,LAIT,LAIT,,1,383,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAvi2463/detail/,IraAvi2463,"Aviculture. En avril, hausse des abattages pour l’ensemble des volailles",2024_06,2024,p,Conjoncture – Infos Rapides,Infos Rap - Aviculture,Aviculture,VOLAIL,VOLAIL,,1,361,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLeg2476/detail/,IraLeg2476,Concombre. Une production en hausse de 4 % sur un an,2024_06,2024,p,Conjoncture – Infos Rapides,Infos Rap - Légumes,Légumes,LEGUME,LEGUME,,1,336,CONCOMBRE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAbo2475/detail/,IraAbo2475,"Ovins. En mai 2024, nouvelle baisse des abattages d’agneaux",2024_06,2024,p,Conjoncture – Infos Rapides,Infos Rap - Animaux,Animaux,CAPOV,CAPOV,,1,310,OVIN
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri2479/detail/,IraPri2479,"Prix agricoles et alimentaires. En mai 2024, les prix à la production des produits agricoles reculent de 1,0 % sur un an",2024_06,2024,p,Conjoncture – Infos Rapides,Infos Rap - Prix,Prix,PRIX,PRIX,,1,310,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraFru2466/detail/,IraFru2466,"Abricot. En 2024, une production d’abricots confirmée en forte baisse sur un an",2024_06,2024,p,Conjoncture – Infos Rapides,Infos Rap - Fruits,Fruits,FRUIT,FRUIT,,1,278,ABRICOT
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAbo2473/detail/,IraAbo2473,"Bovins. En mai, légère hausse des abattages de gros bovins",2024_06,2024,p,Conjoncture – Infos Rapides,Infos Rap - Animaux,Animaux,BOVIN,BOVIN,,1,245,BOVIN
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraFru2468/detail/,IraFru2468,Pêche. Hausse de la production de pêches en 2024,2024_06,2024,p,Conjoncture – Infos Rapides,Infos Rap - Fruits,Fruits,FRUIT,FRUIT,,1,221,PÊCHE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLeg2478/detail/,IraLeg2478,Endive. Une production fortement réduite sur la campagne 2023-2024,2024_06,2024,p,Conjoncture – Infos Rapides,Infos Rap - Légumes,Légumes,LEGUME,LEGUME,,1,215,ENDIVE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraGcu2482/detail/,IraGcu2482,Grandes cultures. Cultures d’hiver : la baisse des rendements s’ajoute à celle des surfaces,2024_07,2024,p,Conjoncture – Infos Rapides,Infos Rap - Grandes cultures,Grandes cultures,GC,GC,,1,4643,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraFru2486/detail/,IraFru2486,"Cerise. En 2024, une production de cerises quasistable sur un an",2024_07,2024,p,Conjoncture – Infos Rapides,Infos Rap - Fruits,Fruits,FRUIT,FRUIT,,1,1016,CERISE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraFru2488/detail/,IraFru2488,Pomme. Une production de pommes 2024 en léger retrait par rapport à 2023,2024_07,2024,p,Conjoncture – Infos Rapides,Infos Rap - Fruits,Fruits,FRUIT,FRUIT,,1,729,POMME
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCex2485/detail/,IraCex2485,"Commerce extérieur agroalimentaire. En mai 2024, la baisse des exportations de vins et spiritueux pèse sur l’excédent agroalimentaire français",2024_07,2024,p,Conjoncture – Infos Rapides,Infos Rap - Commerce extérieur,Commerce extérieur,COMEXT,COMEXT,,1,602,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLai2487/detail/,IraLai2487,Lait. Légère progression de la collecte de lait de vache sur un an,2024_07,2024,p,Conjoncture – Infos Rapides,Infos Rap - Lait,Lait,LAIT,LAIT,,1,462,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraFru2489/detail/,IraFru2489,Poire. Une production 2024 de poires en hausse sur un an,2024_07,2024,p,Conjoncture – Infos Rapides,Infos Rap - Fruits,Fruits,FRUIT,FRUIT,,1,445,POIRE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr2484/detail/,IraCpr2484,"Coûts de production. Prix des intrants en mai 2024 : - 1,0 % sur un mois, - 5,1 % sur un an",2024_07,2024,p,Conjoncture – Infos Rapides,Infos Rap - Coûts de production,Coûts de production,PRIX,PRIX,,1,427,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLeg2493/detail/,IraLeg2493,Melon. Le manque d’ensoleillement du printemps pénalise la production nationale,2024_07,2024,p,Conjoncture – Infos Rapides,Infos Rap - Légumes,Légumes,LEGUME,LEGUME,,1,421,MELON
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraPra2490/detail/,IraPra2490,"Prairies. Au 20 juillet 2024, une pousse d'herbe à un niveau exceptionnel",2024_07,2024,p,Conjoncture – Infos Rapides,Infos Rap - Prairies,Prairies,FOURRAGE,FOURRAGE,,1,383,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAvi2480/detail/,IraAvi2480,"Aviculture. En mai, des abattages de canards en nette augmentation",2024_07,2024,p,Conjoncture – Infos Rapides,Infos Rap - Aviculture,Aviculture,VOLAIL,VOLAIL,,1,372,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraFru2492/detail/,IraFru2492,Fraise. Une récolte en hausse sur un an,2024_07,2024,p,Conjoncture – Infos Rapides,Infos Rap - Fruits,Fruits,FRUIT,FRUIT,,1,349,FRAISE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraFru2481/detail/,IraFru2481,"Abricot. En juin 2024, une production réduite et des cours en retrait",2024_07,2024,p,Conjoncture – Infos Rapides,Infos Rap - Fruits,Fruits,FRUIT,FRUIT,,1,306,ABRICOT
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraFru2483/detail/,IraFru2483,"Pêche. En 2024, une production de pêches en hausse et des prix peu soutenus",2024_07,2024,p,Conjoncture – Infos Rapides,Infos Rap - Fruits,Fruits,FRUIT,FRUIT,,1,213,PÊCHE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraFru2491/detail/,IraFru2491,"Stocks Pommes-Poires. Fin juin 2024, des stocks encore élevés pour la pomme et quasi nuls en fin de campagne pour la poire",2024_07,2024,p,Conjoncture – Infos Rapides,Infos Rap - Fruits,Fruits,FRUIT,FRUIT,,1,163,STOCK| POMME| POIRE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraGcu2496/detail/,IraGcu2496,"Grandes cultures. En 2024, baisse de la production de blé tendre de près de 25 % par rapport à la moyenne des 5 dernières récoltes",2024_08,2024,p,Conjoncture – Infos Rapides,Infos Rap - Grandes cultures,Grandes cultures,GC,GC,,1,6964,
