disaron_nom,nb de fichiers,noms des fichiers,urls des fichiers
IraCex2314,3,"[""2023_14inforapcommerceext.pdf"", ""conjinforap202314ce_tdb.pdf"", ""2023_14donneescommerceext.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2314/2023_14inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2314/conjinforap202314ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2314/2023_14donneescommerceext.xls""]"
IraCex23140,4,"[""2023_140inforapcommerceext.pdf"", ""conjinforap2023140ce_tdb.pdf"", ""2023_140donneescommerceext.xls"", ""2023-140_Données-complémentaires.7z""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex23140/2023_140inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex23140/conjinforap2023140ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex23140/2023_140donneescommerceext.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex23140/2023-140_Données-complémentaires.7z""]"
IraCex23157,4,"[""2023_157inforapcommerceext.pdf"", ""conjinforap2023157ce_tdb.pdf"", ""2023_157donneescommerceext.xls"", ""2023-157_Données-complémentaires.7z""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex23157/2023_157inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex23157/conjinforap2023157ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex23157/2023_157donneescommerceext.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex23157/2023-157_Données-complémentaires.7z""]"
IraCex2325,3,"[""2023_25inforapcommerceext.pdf"", ""conjinforap202325ce_tdb.pdf"", ""2023_25donneescommerceext.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2325/2023_25inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2325/conjinforap202325ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2325/2023_25donneescommerceext.xls""]"
IraCex2336,3,"[""2023_36inforapcommerceext.pdf"", ""conjinforap202336ce_tdb.pdf"", ""2023_36donneescommerceext.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2336/2023_36inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2336/conjinforap202336ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2336/2023_36donneescommerceext.xls""]"
IraCex2348,3,"[""2023_48inforapcommerceext.pdf"", ""conjinforap202348ce_tdb.pdf"", ""2023_48donneescommerceext.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2348/2023_48inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2348/conjinforap202348ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2348/2023_48donneescommerceext.xls""]"
IraCex2364,3,"[""2023_64inforapcommerceext.pdf"", ""conjinforap202364ce_tdb.pdf"", ""2023_64donneescommerceext.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2364/2023_64inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2364/conjinforap202364ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2364/2023_64donneescommerceext.xls""]"
IraCex2382,3,"[""2023_82inforapcommerceext.pdf"", ""conjinforap202382ce_tdb.pdf"", ""2023_82donneescommerceext.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2382/2023_82inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2382/conjinforap202382ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2382/2023_82donneescommerceext.xls""]"
IraCex2403,4,"[""2024_03inforapcommerceext.pdf"", ""conjinforap202403ce_tdb.pdf"", ""2024_03donneescommerceext.xls"", ""2024-03_Données-complémentaires.7z""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2403/2024_03inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2403/conjinforap202403ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2403/2024_03donneescommerceext.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2403/2024-03_Données-complémentaires.7z""]"
IraCex24106,4,"[""2024_106inforapcommerceext.pdf"", ""conjinforap2024106ce_tdb.pdf"", ""2024-106_Données-complémentaires.7z"", ""2024_106donneescommerceext.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex24106/2024_106inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex24106/conjinforap2024106ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex24106/2024-106_Données-complémentaires.7z"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex24106/2024_106donneescommerceext.xls""]"
IraCex24110,4,"[""2024_110inforapcommerceext.pdf"", ""conjinforap2024110ce_tdb.pdf"", ""2024-110_Données-complémentaires.7z"", ""2024_110donneescommerceext.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex24110/2024_110inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex24110/conjinforap2024110ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex24110/2024-110_Données-complémentaires.7z"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex24110/2024_110donneescommerceext.xls""]"
IraCex24128,4,"[""2024_128inforapcommerceext.pdf"", ""conjinforap2024128ce_tdb.pdf"", ""2024_128donneescommerceext.xls"", ""2024-128_Données-complémentaires.zip""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex24128/2024_128inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex24128/conjinforap2024128ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex24128/2024_128donneescommerceext.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex24128/2024-128_Données-complémentaires.zip""]"
IraCex2413,4,"[""2024_13inforapcommerceext.pdf"", ""conjinforap202413ce_tdb.pdf"", ""2024_13donneescommerceext.xls"", ""2024-13_Données-complémentaires.7z""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2413/2024_13inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2413/conjinforap202413ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2413/2024_13donneescommerceext.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2413/2024-13_Données-complémentaires.7z""]"
IraCex24147,4,"[""2024_147inforapcommerceext.pdf"", ""conjinforap2024147ce_tdb.pdf"", ""2024_147donneescommerceext.xls"", ""2024-147_Données-complémentaires.7z""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex24147/2024_147inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex24147/conjinforap2024147ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex24147/2024_147donneescommerceext.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex24147/2024-147_Données-complémentaires.7z""]"
IraCex24162,4,"[""2024_162inforapcommerceext.pdf"", ""conjinforap2024162ce_tdb.pdf"", ""2024_162donneescommerceext.xls"", ""2024-162_Données-complémentaires.7z""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex24162/2024_162inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex24162/conjinforap2024162ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex24162/2024_162donneescommerceext.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex24162/2024-162_Données-complémentaires.7z""]"
IraCex2425,4,"[""2024_25inforapcommerceext.pdf"", ""2024_25donneescommerceext.xls"", ""conjinforap202425ce_tdb.pdf"", ""2024-25_Données-complémentaires.7z""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2425/2024_25inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2425/2024_25donneescommerceext.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2425/conjinforap202425ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2425/2024-25_Données-complémentaires.7z""]"
IraCex2437,4,"[""2024_37inforapcommerceext.pdf"", ""conjinforap202437ce_tdb.pdf"", ""2024_37donneescommerceext.xls"", ""2024-37_Données-complémentaires.zip""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2437/2024_37inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2437/conjinforap202437ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2437/2024_37donneescommerceext.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2437/2024-37_Données-complémentaires.zip""]"
IraCex2449,4,"[""2024_49inforapcommerceext.pdf"", ""conjinforap202449ce_tdb.pdf"", ""2024_49donneescommerceext.xls"", ""2024-49_Données-complémentaires.7z""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2449/2024_49inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2449/conjinforap202449ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2449/2024_49donneescommerceext.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2449/2024-49_Données-complémentaires.7z""]"
IraCex2470,4,"[""2024_70inforapcommerceext.pdf"", ""conjinforap202470ce_tdb.pdf"", ""2024_70donneescommerceext.xls"", ""2024-70_Données-complémentaires.zip""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2470/2024_70inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2470/conjinforap202470ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2470/2024_70donneescommerceext.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2470/2024-70_Données-complémentaires.zip""]"
IraCex2485,4,"[""2024_85inforapcommerceext.pdf"", ""conjinforap202485ce_tdb.pdf"", ""2024_85donneescommerceext.xls"", ""2024-85_Données-complémentaires.7z""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2485/2024_85inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2485/conjinforap202485ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2485/2024_85donneescommerceext.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2485/2024-85_Données-complémentaires.7z""]"
IraCex2502,4,"[""2025_02inforapcommerceext.pdf"", ""conjinforap202502ce_tdb.pdf"", ""2025_02donneescommerceext.xls"", ""2025-02_Données-complémentaires.7z""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2502/2025_02inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2502/conjinforap202502ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2502/2025_02donneescommerceext.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2502/2025-02_Données-complémentaires.7z""]"
IraCex25108,4,"[""2025-108_Inforapcommerceext.pdf"", ""conjinforap2025108ce_tdb.pdf"", ""2025_108donneescommerceext.xls"", ""2025-108_Données-complémentaires.7z""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex25108/2025-108_Inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex25108/conjinforap2025108ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex25108/2025_108donneescommerceext.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex25108/2025-108_Données-complémentaires.7z""]"
IraCex25111,4,"[""2025-111_Inforapcommerceext.pdf"", ""conjinforap2025111ce_tdb.pdf"", ""2025_111donneescommerceext.xls"", ""2025-111_Données-complémentaires.7z""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex25111/2025-111_Inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex25111/conjinforap2025111ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex25111/2025_111donneescommerceext.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex25111/2025-111_Données-complémentaires.7z""]"
IraCex25150,4,"[""2025-150_Inforapcommerceext.pdf"", ""conjinforap2025150ce_tdb.pdf"", ""2025_150donneescommerceext.xls"", ""2025-150_Données-complémentaires.7z""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex25150/2025-150_Inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex25150/conjinforap2025150ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex25150/2025_150donneescommerceext.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex25150/2025-150_Données-complémentaires.7z""]"
IraCex25165,4,"[""2025-165_Inforapcommerceext.pdf"", ""conjinforap2025165ce_tdb.pdf"", ""2025_165donneescommerceext.xls"", ""2025-165_Données-complémentaires.7z""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex25165/2025-165_Inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex25165/conjinforap2025165ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex25165/2025_165donneescommerceext.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex25165/2025-165_Données-complémentaires.7z""]"
IraCex2517,4,"[""2025_17inforapcommerceext.pdf"", ""conjinforap202517ce_tdb.pdf"", ""2025_17donneescommerceext.xls"", ""2025-17_Données-complémentaires.7z""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2517/2025_17inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2517/conjinforap202517ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2517/2025_17donneescommerceext.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2517/2025-17_Données-complémentaires.7z""]"
IraCex2527,4,"[""2025_27inforapcommerceext.pdf"", ""conjinforap202527ce_tdb.pdf"", ""2025_27donneescommerceext.xls"", ""2025-27_Données-complémentaires.7z""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2527/2025_27inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2527/conjinforap202527ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2527/2025_27donneescommerceext.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2527/2025-27_Données-complémentaires.7z""]"
IraCex2539,4,"[""2025_39inforapcommerceext.pdf"", ""conjinforap202539ce_tdb.pdf"", ""2025-39_Données-complémentaires.7z"", ""2025_39donneescommerceext.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2539/2025_39inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2539/conjinforap202539ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2539/2025-39_Données-complémentaires.7z"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2539/2025_39donneescommerceext.xls""]"
IraCex2555,4,"[""2025_55inforapcommerceext.pdf"", ""conjinforap202555ce_tdb.pdf"", ""2025-55_Données-complémentaires.7z"", ""2025_55donneescommerceext.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2555/2025_55inforapcommerceext.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2555/conjinforap202555ce_tdb.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2555/2025-55_Données-complémentaires.7z"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCex2555/2025_55donneescommerceext.xls""]"
